MoMo更新,#genre#
CCTV-14少儿,http://222.128.26.62:4001/rtp/239.3.1.65:8132
CCTV-15音乐,http://222.128.26.62:4001/rtp/239.3.1.153:8136
CCTV-16奥林匹克,http://222.128.26.62:4001/rtp/239.3.1.184:8001
CCTV-17农业农村,http://222.128.26.62:4001/rtp/239.3.1.151:8144
湖南卫视,http://222.128.26.62:4001/rtp/239.3.1.132:8012
东方卫视,http://222.128.26.62:4001/rtp/239.3.1.136:8032
浙江卫视,http://222.128.26.62:4001/rtp/239.3.1.137:8036
江苏卫视,http://222.128.26.62:4001/rtp/239.3.1.135:8028
深圳卫视,http://222.128.26.62:4001/rtp/239.3.1.134:8020
广东卫视,http://222.128.26.62:4001/rtp/239.3.1.142:8048
安徽卫视,http://222.128.26.62:4001/rtp/239.3.1.211:8064
天津卫视,http://222.128.26.62:4001/rtp/239.3.1.141:1234
重庆卫视,http://222.128.26.62:4001/rtp/239.3.1.122:8160
山东卫视,http://222.128.26.62:4001/rtp/239.3.1.209:8052
河北卫视,http://222.128.26.62:4001/rtp/239.3.1.148:8072
辽宁卫视,http://222.128.26.62:4001/rtp/239.3.1.210:8056
湖北卫视,http://222.128.26.62:4001/rtp/239.3.1.138:8044
吉林卫视,http://222.128.26.62:4001/rtp/239.3.1.240:8172
贵州卫视,http://222.128.26.62:4001/rtp/239.3.1.149:8076
东南卫视,http://222.128.26.62:4001/rtp/239.3.1.156:8148
江西卫视,http://222.128.26.62:4001/rtp/239.3.1.123:8164
海南卫视,http://222.128.26.62:4001/rtp/239.3.1.45:8304
黑龙江卫视,http://222.128.26.62:4001/rtp/239.3.1.133:8016
云南卫视,http://222.128.26.62:4001/rtp/239.3.1.26:8108
四川卫视,http://222.128.26.62:4001/rtp/239.3.1.29:8288
宁夏卫视,http://222.128.26.62:4001/rtp/239.3.1.46:8124
山西卫视,http://222.128.26.62:4001/rtp/239.3.1.42:8172
广西卫视,http://222.128.26.62:4001/rtp/239.3.1.39:8300
新疆卫视,http://222.128.26.62:4001/rtp/239.3.1.48:8160
河南卫视,http://222.128.26.62:4001/rtp/239.3.1.27:8128
甘肃卫视,http://222.128.26.62:4001/rtp/239.3.1.49:8188
西藏卫视,http://222.128.26.62:4001/rtp/239.3.1.47:8164
陕西卫视,http://222.128.26.62:4001/rtp/239.3.1.41:8140
青海卫视,http://222.128.26.62:4001/rtp/239.3.1.44:8184
内蒙古卫视,http://222.128.26.62:4001/rtp/239.3.1.43:8176
三沙卫视,http://222.128.26.62:4001/rtp/239.3.1.155:4120
厦门卫视,http://222.128.26.62:4001/rtp/239.3.1.143:4120
兵团卫视,http://222.128.26.62:4001/rtp/239.3.1.144:4120
北京IPTV淘电影,http://222.128.26.62:4001/rtp/239.3.1.250:8001
北京IPTV淘剧场,http://222.128.26.62:4001/rtp/239.3.1.95:8001
北京IPTV淘娱乐,http://222.128.26.62:4001/rtp/239.3.1.100:8001
北京IPTV淘BABY,http://222.128.26.62:4001/rtp/239.3.1.238:8001
北京IPTV萌宠TV,http://222.128.26.62:4001/rtp/239.3.1.102:8001
CCTV-4欧洲,http://222.128.26.62:4001/rtp/239.3.1.213:4220
CCTV-4美洲,http://222.128.26.62:4001/rtp/239.3.1.214:4220
CGTN英语,http://222.128.26.62:4001/rtp/239.3.1.215:4220
CGTN纪录,http://222.128.26.62:4001/rtp/239.3.1.216:4220
CGTN西班牙语,http://222.128.26.62:4001/rtp/239.3.1.217:4220
CGTN法语,http://222.128.26.62:4001/rtp/239.3.1.218:4220
CGTN阿拉伯语,http://222.128.26.62:4001/rtp/239.3.1.219:4220
CGTN俄语,http://222.128.26.62:4001/rtp/239.3.1.220:4220
CETV1,http://222.128.26.62:4001/rtp/239.3.1.57:8152
CETV2,http://222.128.26.62:4001/rtp/239.3.1.54:4120
CETV4,http://222.128.26.62:4001/rtp/239.3.1.56:4120
中国交通,http://222.128.26.62:4001/rtp/239.3.1.188:8001
朝阳融媒,http://222.128.26.62:4001/rtp/239.3.1.163:8001
通州融媒,http://222.128.26.62:4001/rtp/239.3.1.221:8001
房山电视台,http://222.128.26.62:4001/rtp/239.3.1.96:8001
密云电视台,http://222.128.26.62:4001/rtp/239.3.1.154:8001
延庆电视台,http://222.128.26.62:4001/rtp/239.3.1.187:8001
湖南金鹰纪实,http://222.128.26.62:4001/rtp/239.3.1.58:8156
湖南茶频道,http://222.128.26.62:4001/rtp/239.3.1.165:8001
湖南快乐垂钓,http://222.128.26.62:4001/rtp/239.3.1.164:8001
华数星影,http://222.128.26.62:4001/rtp/239.3.1.94:4120
华数动作影院,http://222.128.26.62:4001/rtp/239.3.1.92:4120
华数喜剧影院,http://222.128.26.62:4001/rtp/239.3.1.91:4120
华数家庭影院,http://222.128.26.62:4001/rtp/239.3.1.93:4120
华数精选,http://222.128.26.62:4001/rtp/239.3.1.74:4120
华数经典电影,http://222.128.26.62:4001/rtp/239.3.1.195:9024
华数热播剧场,http://222.128.26.62:4001/rtp/239.3.1.194:9020
华数军旅剧场,http://222.128.26.62:4001/rtp/239.3.1.68:4120
华数城市剧场,http://222.128.26.62:4001/rtp/239.3.1.67:4120
华数武侠剧场,http://222.128.26.62:4001/rtp/239.3.1.90:4120
华数魅力时尚,http://222.128.26.62:4001/rtp/239.3.1.196:9012
古装剧场,http://222.128.26.62:4001/rtp/239.3.1.69:4120
华数少儿动画,http://222.128.26.62:4001/rtp/239.3.1.199:9000
华数动画,http://222.128.26.62:4001/rtp/239.3.1.80:4120
金鹰卡通,http://222.128.26.62:4001/rtp/239.3.1.51:9252
嘉佳卡通,http://222.128.26.62:4001/rtp/239.3.1.147:9268
IPTV地理,http://222.128.26.62:4001/rtp/239.3.1.71:4120
IPTV10解密,http://222.128.26.62:4001/rtp/239.3.1.75:4120
IPTV7军事,http://222.128.26.62:4001/rtp/239.3.1.76:4120
IPTV台球,http://222.128.26.62:4001/rtp/239.3.1.85:4120
IPTV国学,http://222.128.26.62:4001/rtp/239.3.1.77:4120
IPTV墨宝,http://222.128.26.62:4001/rtp/239.3.1.83:4120
IPTV好学生,http://222.128.26.62:4001/rtp/239.3.1.81:4120
山东教育卫视,http://222.128.26.62:4001/rtp/239.3.1.52:4120
IPTV11戏曲,http://222.128.26.62:4001/rtp/239.3.1.78:4120
IPTV收视指南,http://222.128.26.62:4001/rtp/239.3.1.193:8012
IPTV14早教,http://222.128.26.62:4001/rtp/239.3.1.79:4120
IPTV武术,http://222.128.26.62:4001/rtp/239.3.1.87:4120
IPTV爱生活,http://222.128.26.62:4001/rtp/239.3.1.86:4120
IPTV美人,http://222.128.26.62:4001/rtp/239.3.1.73:4120
IPTV美妆,http://222.128.26.62:4001/rtp/239.3.1.72:4120
IPTV足球,http://222.128.26.62:4001/rtp/239.3.1.89:4120
IPTV鉴赏,http://222.128.26.62:4001/rtp/239.3.1.82:4120
IPTV15音乐现场,http://222.128.26.62:4001/rtp/239.3.1.70:4120
光影,http://222.128.26.62:4001/rtp/239.3.1.84:4120
睛彩竞技,http://222.128.26.62:4001/rtp/239.3.1.125:8001
睛彩篮球,http://222.128.26.62:4001/rtp/239.3.1.126:8001
睛彩羽毛球,http://222.128.26.62:4001/rtp/239.3.1.127:8001
睛彩广场舞,http://222.128.26.62:4001/rtp/239.3.1.128:8001

江苏电信,#genre#
CCTV1HD,http://222.95.12.2:4022/rtp/239.49.8.19:9614
CCTV1HD,http://222.95.12.2:4022/rtp/239.49.0.207:8000
CCTV1HD,http://222.95.12.2:4022/rtp/239.49.8.129:6000
CCTV2HD,http://222.95.12.2:4022/rtp/239.49.8.50:9802
CCTV2HD,http://222.95.12.2:4022/rtp/239.49.8.130:6000
CCTV3HD,http://222.95.12.2:4022/rtp/239.49.0.28:8000
CCTV3HD,http://222.95.12.2:4022/rtp/239.49.8.74:8000
CCTV4HD,http://222.95.12.2:4022/rtp/239.49.8.131:6000
CCTV5HD,http://222.95.12.2:4022/rtp/239.49.0.206:8000
CCTV5HD,http://222.95.12.2:4022/rtp/239.49.0.29:8000
CCTV5HD,http://222.95.12.2:4022/rtp/239.49.8.75:8000
CCTV6HD,http://222.95.12.2:4022/rtp/239.49.0.73:8000
CCTV6HD,http://222.95.12.2:4022/rtp/239.49.8.76:8000
CCTV7HD,http://222.95.12.2:4022/rtp/239.49.0.126:8000
CCTV8HD,http://222.95.12.2:4022/rtp/239.49.0.79:8000
CCTV8HD,http://222.95.12.2:4022/rtp/239.49.8.77:8000
CCTV9HD,http://222.95.12.2:4022/rtp/239.49.8.53:9814
CCTV10HD,http://222.95.12.2:4022/rtp/239.49.8.54:9818
CCTV10HD,http://222.95.12.2:4022/rtp/239.49.8.134:6000
CCTV11HD,http://222.95.12.2:4022/rtp/239.49.0.127:8000
CCTV12HD,http://222.95.12.2:4022/rtp/239.49.8.55:9822
CCTV12HD,http://222.95.12.2:4022/rtp/239.49.8.135:6000
CCTV13HD,http://222.95.12.2:4022/rtp/239.49.0.196:8000
CCTV13HD,http://222.95.12.2:4022/rtp/239.49.8.109:8000
CCTV13HD,http://222.95.12.2:4022/rtp/239.49.8.98:8000
CCTV14HD,http://222.95.12.2:4022/rtp/239.49.8.56:9826
CCTV14HD,http://222.95.12.2:4022/rtp/239.49.8.136:6000
CCTV15HD,http://222.95.12.2:4022/rtp/239.49.0.128:8000
CCTV16HD,http://222.95.12.2:4022/rtp/239.49.8.31:8000
CCTV17HD,http://222.95.12.2:4022/rtp/239.49.8.52:9810
CCTV17HD,http://222.95.12.2:4022/rtp/239.49.8.132:6000
CCTV5+HD,http://222.95.12.2:4022/rtp/239.49.8.18:9610
CETV1HD,http://222.95.12.2:4022/rtp/239.49.8.115:8000
CETV4HD,http://222.95.12.2:4022/rtp/239.49.0.125:8000
CGTNESPANOLHD,http://222.95.12.2:4022/rtp/239.49.1.30:8000
CGTNFRANCAISHD,http://222.95.12.2:4022/rtp/239.49.1.31:8000
湖南卫视HD,http://222.95.12.2:4022/rtp/239.49.8.12:9418
湖南卫视HD,http://222.95.12.2:4022/rtp/239.49.8.142:6000
江苏卫视HD,http://222.95.12.2:4022/rtp/239.49.8.16:9602
江苏卫视HD,http://222.95.12.2:4022/rtp/239.49.8.138:6000
浙江卫视HD,http://222.95.12.2:4022/rtp/239.49.8.20:9618
浙江卫视HD,http://222.95.12.2:4022/rtp/239.49.8.139:6000
东方卫视HD,http://222.95.12.2:4022/rtp/239.49.8.17:9606
东方卫视HD,http://222.95.12.2:4022/rtp/239.49.8.140:6000
深圳卫视HD,http://222.95.12.2:4022/rtp/239.49.8.15:9430
深圳卫视HD,http://222.95.12.2:4022/rtp/239.49.8.145:6000
四川卫视HD,http://222.95.12.2:4022/rtp/239.49.8.110:8000
安徽卫视HD,http://222.95.12.2:4022/rtp/239.49.8.80:8000
安徽卫视HD,http://222.95.12.2:4022/rtp/239.49.8.204:6000
北京卫视HD,http://222.95.12.2:4022/rtp/239.49.8.11:9414
北京卫视HD,http://222.95.12.2:4022/rtp/239.49.8.141:6000
东南卫视HD,http://222.95.12.2:4022/rtp/239.49.8.112:8000
广东卫视HD,http://222.95.12.2:4022/rtp/239.49.8.13:9422
广东卫视HD,http://222.95.12.2:4022/rtp/239.49.8.143:6000
重庆卫视HD,http://222.95.12.2:4022/rtp/239.49.8.57:9830
重庆卫视HD,http://222.95.12.2:4022/rtp/239.49.8.149:6000
广西卫视HD,http://222.95.12.2:4022/rtp/239.49.8.10:8000
贵州卫视HD,http://222.95.12.2:4022/rtp/239.49.8.49:8000
海南卫视HD,http://222.95.12.2:4022/rtp/239.49.8.83:8000
河北卫视HD,http://222.95.12.2:4022/rtp/239.49.8.114:8000
河北卫视HD,http://222.95.12.2:4022/rtp/239.49.8.188:6000
河南卫视HD,http://222.95.12.2:4022/rtp/239.49.8.29:8000
湖北卫视HD,http://222.95.12.2:4022/rtp/239.49.8.8:9632
湖北卫视HD,http://222.95.12.2:4022/rtp/239.49.8.147:6000
吉林卫视HD,http://222.95.12.2:4022/rtp/239.49.8.113:8000
江西卫视HD,http://222.95.12.2:4022/rtp/239.49.8.111:8000
江西卫视HD,http://222.95.12.2:4022/rtp/239.49.8.185:6000
辽宁卫视HD,http://222.95.12.2:4022/rtp/239.49.8.48:8000
宁夏卫视HD,http://222.95.12.2:4022/rtp/239.49.1.60:8000
青海卫视HD,http://222.95.12.2:4022/rtp/239.49.0.81:8000
三沙卫视HD,http://222.95.12.2:4022/rtp/239.49.0.167:8000
山东卫视HD,http://222.95.12.2:4022/rtp/239.49.8.7:9306
山东卫视HD,http://222.95.12.2:4022/rtp/239.49.8.146:6000
山西卫视HD,http://222.95.12.2:4022/rtp/239.49.1.55:8000
陕西卫视HD,http://222.95.12.2:4022/rtp/239.49.1.74:8000
天津卫视HD,http://222.95.12.2:4022/rtp/239.49.8.35:8620
天津卫视HD,http://222.95.12.2:4022/rtp/239.49.8.148:6000
甘肃卫视HD,http://222.95.12.2:4022/rtp/239.49.0.250:8000
西藏卫视HD,http://222.95.12.2:4022/rtp/239.49.1.56:8000
新疆卫视HD,http://222.95.12.2:4022/rtp/239.49.1.57:8000
云南卫视HD,http://222.95.12.2:4022/rtp/239.49.0.177:8000
兵团卫视HD,http://222.95.12.2:4022/rtp/239.49.1.58:8000
内蒙古卫视HD,http://222.95.12.2:4022/rtp/239.49.1.75:8000
黑龙江卫视HD,http://222.95.12.2:4022/rtp/239.49.8.14:9426
黑龙江卫视HD,http://222.95.12.2:4022/rtp/239.49.8.144:6000
山东教育卫视HD,http://222.95.12.2:4022/rtp/239.49.0.252:8000
中国天气HD,http://222.95.12.2:4022/rtp/239.49.0.94:8000
金鹰纪实HD,http://222.95.12.2:4022/rtp/239.49.8.79:8000
金鹰卡通HD,http://222.95.12.2:4022/rtp/239.49.8.33:8000
睛彩广场舞HD,http://222.95.12.2:4022/rtp/239.49.8.64:8000
睛彩竞技HD,http://222.95.12.2:4022/rtp/239.49.8.39:8000
睛彩篮球HD,http://222.95.12.2:4022/rtp/239.49.8.42:8000
睛彩青少HD,http://222.95.12.2:4022/rtp/239.49.8.46:8000
都市剧场HD,http://222.95.12.2:4022/rtp/239.49.0.99:8000
法制天地HD,http://222.95.12.2:4022/rtp/239.49.0.96:8000
快乐垂钓HD,http://222.95.12.2:4022/rtp/239.49.0.114:8000
梨园频道HD,http://222.95.12.2:4022/rtp/239.49.8.193:8000
新闻综合HD,http://222.95.12.2:4022/rtp/239.49.0.158:8000
新闻综合HD,http://222.95.12.2:4022/rtp/239.49.0.214:8000
生活时尚HD,http://222.95.12.2:4022/rtp/239.49.0.97:8000
江苏城市HD,http://222.95.12.2:4022/rtp/239.49.8.107:8000
江苏地方HD,http://222.95.12.2:4022/rtp/239.49.1.54:8000
江苏国际HD,http://222.95.12.2:4022/rtp/239.49.1.81:8000
江苏教育HD,http://222.95.12.2:4022/rtp/239.49.8.122:8000
江苏体育休闲HD,http://222.95.12.2:4022/rtp/239.49.8.117:8000
盐城1HD,http://222.95.12.2:4022/rtp/239.49.8.30:8000
盐城2HD,http://222.95.12.2:4022/rtp/239.49.0.88:8000
优漫卡通HD,http://222.95.12.2:4022/rtp/239.49.8.119:8000
BRTV少儿HD,http://222.95.12.2:4022/rtp/239.49.0.148:8000
茶频道HD,http://222.95.12.2:4022/rtp/239.49.0.146:8000
第一财经HD,http://222.95.12.2:4022/rtp/239.49.8.37:8000
东方财经HD,http://222.95.12.2:4022/rtp/239.49.0.95:8000
财富天下HD,http://222.95.12.2:4022/rtp/239.49.1.76:8000
四海垂钓HD,http://222.95.12.2:4022/rtp/239.49.1.80:8000
江苏新闻HD,http://222.95.12.2:4022/rtp/239.49.8.120:8000
江苏影视HD,http://222.95.12.2:4022/rtp/239.49.8.118:8000
江苏综艺HD,http://222.95.12.2:4022/rtp/239.49.8.108:8000
天元围棋HD,http://222.95.12.2:4022/rtp/239.49.1.79:8000
文物宝库HD,http://222.95.12.2:4022/rtp/239.49.0.209:8000
无锡新闻综合HD,http://222.95.12.2:4022/rtp/239.49.1.77:8000
武术世界HD,http://222.95.12.2:4022/rtp/239.49.0.205:8000
CCTV1,http://222.95.12.2:4022/rtp/239.49.0.145:8000
CCTV1,http://222.95.12.2:4022/rtp/239.49.0.1:8000
CCTV1,http://222.95.12.2:4022/rtp/239.49.0.91:8000
CCTV1,http://222.95.12.2:4022/rtp/239.49.1.1:6000
CCTV10,http://222.95.12.2:4022/rtp/239.49.1.10:6000
CCTV11,http://222.95.12.2:4022/rtp/239.49.1.11:6000
CCTV12,http://222.95.12.2:4022/rtp/239.49.1.12:6000
CCTV13,http://222.95.12.2:4022/rtp/239.49.1.13:6000
CCTV14,http://222.95.12.2:4022/rtp/239.49.1.14:6000
CCTV15,http://222.95.12.2:4022/rtp/239.49.1.15:6000
CCTV17,http://222.95.12.2:4022/rtp/239.49.1.7:6000
CCTV2,http://222.95.12.2:4022/rtp/239.49.1.2:6000
CCTV3,http://222.95.12.2:4022/rtp/239.49.1.3:6000
CCTV4,http://222.95.12.2:4022/rtp/239.49.1.4:6000
CCTV5,http://222.95.12.2:4022/rtp/239.49.1.5:6000
CCTV6,http://222.95.12.2:4022/rtp/239.49.1.6:6000
CCTV7,http://222.95.12.2:4022/rtp/239.49.1.254:6000
CCTV8,http://222.95.12.2:4022/rtp/239.49.1.8:6000
CCTV中等教育,http://222.95.12.2:4022/rtp/239.49.0.43:8000
CGTNPYCC,http://222.95.12.2:4022/rtp/239.49.0.111:8000
GCTN英语,http://222.95.12.2:4022/rtp/239.49.0.9:8064
安徽卫视,http://222.95.12.2:4022/rtp/239.49.1.36:6000
北京卫视,http://222.95.12.2:4022/rtp/239.49.1.33:6000
兵团卫视,http://222.95.12.2:4022/rtp/239.49.0.240:8000
财富天下,http://222.95.12.2:4022/rtp/239.49.1.29:6000
崇川公共,http://222.95.12.2:4022/rtp/239.49.0.197:8000
东方卫视,http://222.95.12.2:4022/rtp/239.49.1.32:6000
东南卫视,http://222.95.12.2:4022/rtp/239.49.1.45:6000
甘肃卫视,http://222.95.12.2:4022/rtp/239.49.0.172:8000
广东卫视,http://222.95.12.2:4022/rtp/239.49.1.39:6000
广西卫视,http://222.95.12.2:4022/rtp/239.49.1.40:6000
贵州卫视,http://222.95.12.2:4022/rtp/239.49.1.52:6000
海南卫视,http://222.95.12.2:4022/rtp/239.49.1.41:6000
河北卫视,http://222.95.12.2:4022/rtp/239.49.0.170:8000
河南卫视,http://222.95.12.2:4022/rtp/239.49.1.44:6000
黑龙江卫视,http://222.95.12.2:4022/rtp/239.49.1.50:6000
湖北卫视,http://222.95.12.2:4022/rtp/239.49.1.48:6000
湖南卫视,http://222.95.12.2:4022/rtp/239.49.1.38:6000
淮安公共,http://222.95.12.2:4022/rtp/239.49.0.181:8000
淮安综合,http://222.95.12.2:4022/rtp/239.49.0.204:8000
淮阴综合,http://222.95.12.2:4022/rtp/239.49.0.169:8000
环球新闻,http://222.95.12.2:4022/rtp/239.49.1.9:6000
吉林卫视,http://222.95.12.2:4022/rtp/239.49.1.49:6000
贾汪新闻,http://222.95.12.2:4022/rtp/239.49.0.248:8000
江苏城市,http://222.95.12.2:4022/rtp/239.49.1.17:6000
江苏地方,http://222.95.12.2:4022/rtp/239.49.0.224:8000
江苏地方,http://222.95.12.2:4022/rtp/239.49.0.241:8000
江苏公共,http://222.95.12.2:4022/rtp/239.49.1.22:6000
江苏国际,http://222.95.12.2:4022/rtp/239.49.1.23:6000
江苏教育,http://222.95.12.2:4022/rtp/239.49.1.25:6000
江苏卡通,http://222.95.12.2:4022/rtp/239.49.1.21:6000
江苏体育,http://222.95.12.2:4022/rtp/239.49.1.19:6000
江苏卫视,http://222.95.12.2:4022/rtp/239.49.1.16:6000
江苏影视,http://222.95.12.2:4022/rtp/239.49.1.20:6000
江苏综艺,http://222.95.12.2:4022/rtp/239.49.1.18:6000
江西卫视,http://222.95.12.2:4022/rtp/239.49.1.47:6000
教育民生,http://222.95.12.2:4022/rtp/239.49.1.73:8000
辽宁卫视,http://222.95.12.2:4022/rtp/239.49.1.35:6000
南京科教,http://222.95.12.2:4022/rtp/239.49.0.183:9434
南京少儿,http://222.95.12.2:4022/rtp/239.49.0.45:8000
南京生活,http://222.95.12.2:4022/rtp/239.49.0.26:8200
南京新闻综合,http://222.95.12.2:4022/rtp/239.49.0.25:8192
南京影视,http://222.95.12.2:4022/rtp/239.49.0.24:8000
内蒙古卫视,http://222.95.12.2:4022/rtp/239.49.0.180:8000
宁夏卫视,http://222.95.12.2:4022/rtp/239.49.0.171:8000
邳州综合,http://222.95.12.2:4022/rtp/239.49.0.182:8000
青海卫视,http://222.95.12.2:4022/rtp/239.49.1.53:6000
三沙卫视,http://222.95.12.2:4022/rtp/239.49.0.165:8000
厦门卫视,http://222.95.12.2:4022/rtp/239.49.0.230:8000
山东教育卫视,http://222.95.12.2:4022/rtp/239.49.0.235:8000
山东卫视,http://222.95.12.2:4022/rtp/239.49.1.37:6000
山西卫视,http://222.95.12.2:4022/rtp/239.49.1.51:6000
陕西卫视,http://222.95.12.2:4022/rtp/239.49.0.233:8000
深圳卫视,http://222.95.12.2:4022/rtp/239.49.1.59:6000
生活频道,http://222.95.12.2:4022/rtp/239.49.0.229:8000
书法,http://222.95.12.2:4022/rtp/239.49.0.123:8000
四川卫视,http://222.95.12.2:4022/rtp/239.49.1.43:6000
泗洪综合,http://222.95.12.2:4022/rtp/239.49.0.195:8000
泗阳综合,http://222.95.12.2:4022/rtp/239.49.0.249:8000
宿迁公共,http://222.95.12.2:4022/rtp/239.49.0.236:8000
宿迁综合,http://222.95.12.2:4022/rtp/239.49.0.231:8000
宿豫综合,http://222.95.12.2:4022/rtp/239.49.0.83:8000
泰州1,http://222.95.12.2:4022/rtp/239.49.0.215:8000
泰州2,http://222.95.12.2:4022/rtp/239.49.0.217:8000
泰州3,http://222.95.12.2:4022/rtp/239.49.0.222:8000
天津卫视,http://222.95.12.2:4022/rtp/239.49.1.46:6000
铜山1,http://222.95.12.2:4022/rtp/239.49.0.163:8000
未知,http://222.95.12.2:4022/rtp/239.49.0.194:8000
文旅纪录,http://222.95.12.2:4022/rtp/239.49.0.38:8000
西藏卫视,http://222.95.12.2:4022/rtp/239.49.0.245:8000
新疆卫视,http://222.95.12.2:4022/rtp/239.49.0.178:8000
新闻综合,http://222.95.12.2:4022/rtp/239.49.0.162:8000
新闻综合,http://222.95.12.2:4022/rtp/239.49.0.223:8000
新闻综合,http://222.95.12.2:4022/rtp/239.49.0.225:8000
新闻综合,http://222.95.12.2:4022/rtp/239.49.0.74:8000
新闻综合,http://222.95.12.2:4022/rtp/239.49.0.98:8000
新沂,http://222.95.12.2:4022/rtp/239.49.0.238:8000
徐州1,http://222.95.12.2:4022/rtp/239.49.0.203:8000
徐州1,http://222.95.12.2:4022/rtp/239.49.0.216:8000
徐州2,http://222.95.12.2:4022/rtp/239.49.0.199:8000
徐州3,http://222.95.12.2:4022/rtp/239.49.0.211:8000
影视娱乐,http://222.95.12.2:4022/rtp/239.49.0.192:8000
云南卫视,http://222.95.12.2:4022/rtp/239.49.0.147:8000
云南卫视,http://222.95.12.2:4022/rtp/239.49.1.235:6000
浙江卫视,http://222.95.12.2:4022/rtp/239.49.1.34:6000
中央未知,http://222.95.12.2:4022/rtp/239.49.1.82:8000
重庆卫视,http://222.95.12.2:4022/rtp/239.49.1.42:6000
综合,http://222.95.12.2:4022/rtp/239.49.0.121:8000
综合,http://222.95.12.2:4022/rtp/239.49.0.168:8000
综合,http://222.95.12.2:4022/rtp/239.49.0.237:8000
综合,http://222.95.12.2:4022/rtp/239.49.0.239:8000
综合,http://222.95.12.2:4022/rtp/239.49.0.89:8000
测试,http://222.95.12.2:4022/rtp/239.49.0.82:8000
测试,http://222.95.12.2:4022/rtp/239.49.1.63:8000
测试,http://222.95.12.2:4022/rtp/239.49.1.65:8000
测试,http://222.95.12.2:4022/rtp/239.49.1.67:8000
测试,http://222.95.12.2:4022/rtp/239.49.1.69:8000
测试,http://222.95.12.2:4022/rtp/239.49.1.71:8000
测试,http://222.95.12.2:4022/rtp/239.49.1.78:8000

CCTV1HD,http://222.95.12.2:4022/rtp/239.49.8.19:9614
CCTV1HD,http://222.95.12.2:4022/rtp/239.49.0.207:8000
CCTV1HD,http://222.95.12.2:4022/rtp/239.49.8.129:6000
CCTV2HD,http://222.95.12.2:4022/rtp/239.49.8.50:9802
CCTV2HD,http://222.95.12.2:4022/rtp/239.49.8.130:6000
CCTV3HD,http://222.95.12.2:4022/rtp/239.49.0.28:8000
CCTV3HD,http://222.95.12.2:4022/rtp/239.49.8.74:8000
CCTV4HD,http://222.95.12.2:4022/rtp/239.49.8.131:6000
CCTV5HD,http://222.95.12.2:4022/rtp/239.49.0.206:8000
CCTV5HD,http://222.95.12.2:4022/rtp/239.49.0.29:8000
CCTV5HD,http://222.95.12.2:4022/rtp/239.49.8.75:8000
CCTV6HD,http://222.95.12.2:4022/rtp/239.49.0.73:8000
CCTV6HD,http://222.95.12.2:4022/rtp/239.49.8.76:8000
CCTV7HD,http://222.95.12.2:4022/rtp/239.49.0.126:8000
CCTV8HD,http://222.95.12.2:4022/rtp/239.49.0.79:8000
CCTV8HD,http://222.95.12.2:4022/rtp/239.49.8.77:8000
CCTV9HD,http://222.95.12.2:4022/rtp/239.49.8.53:9814
CCTV10HD,http://222.95.12.2:4022/rtp/239.49.8.54:9818
CCTV10HD,http://222.95.12.2:4022/rtp/239.49.8.134:6000
CCTV11HD,http://222.95.12.2:4022/rtp/239.49.0.127:8000
CCTV12HD,http://222.95.12.2:4022/rtp/239.49.8.55:9822
CCTV12HD,http://222.95.12.2:4022/rtp/239.49.8.135:6000
CCTV13HD,http://222.95.12.2:4022/rtp/239.49.0.196:8000
CCTV13HD,http://222.95.12.2:4022/rtp/239.49.8.109:8000
CCTV13HD,http://222.95.12.2:4022/rtp/239.49.8.98:8000
CCTV14HD,http://222.95.12.2:4022/rtp/239.49.8.56:9826
CCTV14HD,http://222.95.12.2:4022/rtp/239.49.8.136:6000
CCTV15HD,http://222.95.12.2:4022/rtp/239.49.0.128:8000
CCTV16HD,http://222.95.12.2:4022/rtp/239.49.8.31:8000
CCTV17HD,http://222.95.12.2:4022/rtp/239.49.8.52:9810
CCTV17HD,http://222.95.12.2:4022/rtp/239.49.8.132:6000
CCTV5+HD,http://222.95.12.2:4022/rtp/239.49.8.18:9610
CETV1HD,http://222.95.12.2:4022/rtp/239.49.8.115:8000
CETV4HD,http://222.95.12.2:4022/rtp/239.49.0.125:8000
CGTNESPANOLHD,http://222.95.12.2:4022/rtp/239.49.1.30:8000
CGTNFRANCAISHD,http://222.95.12.2:4022/rtp/239.49.1.31:8000
湖南卫视HD,http://222.95.12.2:4022/rtp/239.49.8.12:9418
湖南卫视HD,http://222.95.12.2:4022/rtp/239.49.8.142:6000
江苏卫视HD,http://222.95.12.2:4022/rtp/239.49.8.16:9602
江苏卫视HD,http://222.95.12.2:4022/rtp/239.49.8.138:6000
浙江卫视HD,http://222.95.12.2:4022/rtp/239.49.8.20:9618
浙江卫视HD,http://222.95.12.2:4022/rtp/239.49.8.139:6000
东方卫视HD,http://222.95.12.2:4022/rtp/239.49.8.17:9606
东方卫视HD,http://222.95.12.2:4022/rtp/239.49.8.140:6000
深圳卫视HD,http://222.95.12.2:4022/rtp/239.49.8.15:9430
深圳卫视HD,http://222.95.12.2:4022/rtp/239.49.8.145:6000
四川卫视HD,http://222.95.12.2:4022/rtp/239.49.8.110:8000
安徽卫视HD,http://222.95.12.2:4022/rtp/239.49.8.80:8000
安徽卫视HD,http://222.95.12.2:4022/rtp/239.49.8.204:6000
北京卫视HD,http://222.95.12.2:4022/rtp/239.49.8.11:9414
北京卫视HD,http://222.95.12.2:4022/rtp/239.49.8.141:6000
