🇨🇳河南地方,#genre#
全国女子篮球锦标赛 上海交通大学vs浙江稠州银行 清流播出 14:25,http://flvctypull2mgsplive.miguvideo.com:80/mglive/mgss152_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510509135&pid=2028597139&timestamp=20260717140222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966167999&ParentNodeID=-99&assertID=7510509135&client_ip=171.8.79.254&SecurityKey=20260717140222&promotionId=&mvid=7510254233&mcid=500020&mpid=120000582940&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9a9c29c64545679708dc50917d902230&sv=10004&ct=android
全国少年体操U系列锦标赛 男、女11岁、12岁组单项决赛 赛场原声 15:00,http://flvctypull2mgsplive.miguvideo.com:80/mglive/mgss135_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510508513&pid=2028597139&timestamp=20260717140223&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966121687&ParentNodeID=-99&assertID=7510508513&client_ip=171.8.79.254&SecurityKey=20260717140223&promotionId=&mvid=7510253922&mcid=500020&mpid=120000582776&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3d52486c421e9a5afa8b6885426d208f&sv=10004&ct=android
中乙 长春喜都VS上海海港B队 解说 15:50,http://flvctypull2mgsplive.miguvideo.com:80/mglive/mgss072_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510479&pid=2028597139&timestamp=20260717140223&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227493&ParentNodeID=-99&assertID=7510510479&client_ip=171.8.79.254&SecurityKey=20260717140223&promotionId=&mvid=7510254905&mcid=500020&mpid=120000571941&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5e1e1fc5b52d4582efc8dd58a6047989&sv=10004&ct=android
中乙 上海赛更达VS山东泰山B队 解说 15:50,http://flvctypull2mgsplive.miguvideo.com:80/mglive/mgss071_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510475&pid=2028597139&timestamp=20260717140223&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227484&ParentNodeID=-99&assertID=7510510475&client_ip=171.8.79.254&SecurityKey=20260717140223&promotionId=&mvid=7510254903&mcid=500020&mpid=120000571943&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=69132b601d4543c009e17a1224d376ee&sv=10004&ct=android
粤超 潮州VS深圳 2026赛季广东省城市足球超级联赛第十轮（东区）: 潮州VS深圳 16:00,http://flvctypull2mgsplive.miguvideo.com:80/mglive/mgss145_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510471323&pid=2028597139&timestamp=20260717140223&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964217844&ParentNodeID=-99&assertID=7510471323&client_ip=171.8.79.254&SecurityKey=20260717140223&promotionId=&mvid=7510235327&mcid=500020&mpid=120000574653&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=61721b865ac383a175a882483588eb2f&sv=10004&ct=android
全国女子篮球锦标赛 北京大学vs上海浦发银行 清流播出 15:55,http://flvctypull2mgsplive.miguvideo.com:80/mglive/mgss132_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510509137&pid=2028597139&timestamp=20260717140223&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966168018&ParentNodeID=-99&assertID=7510509137&client_ip=171.8.79.254&SecurityKey=20260717140223&promotionId=&mvid=7510254234&mcid=500020&mpid=120000582941&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8bfb91599bb25673822f387d73ea0d0e&sv=10004&ct=android
齐鲁超赛 临沂队VS枣庄丰源轮胎队 赛场原声 16:00,http://flvhspull2mgsplive.miguvideo.com:80/mglive/mgss154_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510509643&pid=2028597139&timestamp=20260717140224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966179393&ParentNodeID=-99&assertID=7510509643&client_ip=171.8.79.254&SecurityKey=20260717140224&promotionId=&mvid=7510254487&mcid=500020&mpid=120000583037&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9706a7275bb05eac30c7b30896f0a7ae&sv=10004&ct=android
贵州村超 党相村塔石羊瘪队VS大利村 赛场原声 16:30,http://flvhspull2mgsplive.miguvideo.com:80/mglive/mgss164_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510509675&pid=2028597139&timestamp=20260717140224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966180251&ParentNodeID=-99&assertID=7510509675&client_ip=171.8.79.254&SecurityKey=20260717140224&promotionId=&mvid=7510254503&mcid=500020&mpid=120000583049&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=88471d0ac5a18593ff35066aaca3c7d1&sv=10004&ct=android
斯诺克 重温吴宜泽登顶2026世锦赛 经典回顾 17:00,http://flvhspull2mgsplive.miguvideo.com:80/mglive/mgss170_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510508109&pid=2028597139&timestamp=20260717140224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966089423&ParentNodeID=-99&assertID=7510508109&client_ip=171.8.79.254&SecurityKey=20260717140224&promotionId=&mvid=7510253720&mcid=500020&mpid=120000582655&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=6db0fb15e961627249f992ee9f7ac0f7&sv=10004&ct=android
全国女子篮球锦标赛 河南豫光金铅vs石家庄英励 清流播出 16:55,http://flvhspull2mgsplive.miguvideo.com:80/mglive/mgss153_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510509139&pid=2028597139&timestamp=20260717140224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966168050&ParentNodeID=-99&assertID=7510509139&client_ip=171.8.79.254&SecurityKey=20260717140224&promotionId=&mvid=7510254235&mcid=500020&mpid=120000582942&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ec32765826ed0c0bc8bbd99560ac98a9&sv=10004&ct=android
陇超 定西队VS临夏队 2026赛季甘肃省足球超级联赛第六轮: 定西VS临夏 17:30,http://flvhspull2mgsplive.miguvideo.com:80/mglive/mgss253_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510731&pid=2028597139&timestamp=20260717140224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966236892&ParentNodeID=-99&assertID=7510510731&client_ip=171.8.79.254&SecurityKey=20260717140224&promotionId=&mvid=7510255031&mcid=500020&mpid=120000583227&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d3adec77c573267f6a41062d16077057&sv=10004&ct=android
东北超 延边VS大连 2026赛季东北地区城市足球联赛第5轮: 延边VS大连 17:50,http://flvhspull2mgsplive.miguvideo.com:80/mglive/mgss166_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510484791&pid=2028597139&timestamp=20260717140224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964851581&ParentNodeID=-99&assertID=7510484791&client_ip=171.8.79.254&SecurityKey=20260717140224&promotionId=&mvid=7510242065&mcid=500020&mpid=120000574265&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=dee745b153e8130ed4e001edd0a58b70&sv=10004&ct=android
全国乒乓球锦标赛 男双、女双1/4决赛、混双半决赛 周冠达 马特 17:00,http://flvwspull2mgsplive.miguvideo.com:80/mglive/vivid13_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510508633&pid=2028597139&timestamp=20260717140224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966149491&ParentNodeID=-99&assertID=7510508633&client_ip=171.8.79.254&SecurityKey=20260717140224&promotionId=&mvid=7510253982&mcid=500020&mpid=120000582424&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2c2c7389fc21a467dd916f33edb6fbd8&sv=10004&ct=android
全国乒乓球锦标赛 男双、女双1/4决赛、混双半决赛 赛场原声 18:00,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss115_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510508697&pid=2028597139&timestamp=20260717140225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966151233&ParentNodeID=-99&assertID=7510508697&client_ip=171.8.79.254&SecurityKey=20260717140225&promotionId=&mvid=7510254014&mcid=500020&mpid=120000582424&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7495bdc542dd7240992eeccdfa4710c9&sv=10004&ct=android
中超 重庆铜梁龙VS浙江俱乐部绿城 刘腾 贺宇 18:45,http://flvwspull2mgsplive.miguvideo.com:80/mglive/vivid25_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510205&pid=2028597139&timestamp=20260717140225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966217387&ParentNodeID=-99&assertID=7510510205&client_ip=171.8.79.254&SecurityKey=20260717140225&promotionId=&mvid=7510254768&mcid=500020&mpid=120000569670&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c8b28103ec067f8772399946ede8cc0d&sv=10004&ct=android
中乙 北京理工VS大连可为 解说 18:50,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss073_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510483&pid=2028597139&timestamp=20260717140225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227513&ParentNodeID=-99&assertID=7510510483&client_ip=171.8.79.254&SecurityKey=20260717140225&promotionId=&mvid=7510254907&mcid=500020&mpid=120000571940&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=49bdc4240acaa781d47c14d3ed4dc282&sv=10004&ct=android
闽超 三明队VS漳州队 2026赛季福建省城市足球超级联赛第八轮: 三明vs漳州 19:00,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss241_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510504871&pid=2028597139&timestamp=20260717140225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965856519&ParentNodeID=-99&assertID=7510504871&client_ip=171.8.79.254&SecurityKey=20260717140225&promotionId=&mvid=7510252101&mcid=500020&mpid=120000574486&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b5e267bdaf0e9266672a232df03f1fa0&sv=10004&ct=android
闽超 龙岩队VS南平队 2026赛季福建省城市足球超级联赛第八轮: 龙岩vs南平 19:00,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss242_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510504873&pid=2028597139&timestamp=20260717140225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965856535&ParentNodeID=-99&assertID=7510504873&client_ip=171.8.79.254&SecurityKey=20260717140225&promotionId=&mvid=7510252102&mcid=500020&mpid=120000574487&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4d7b051cfa752d76a28bedfd78425299&sv=10004&ct=android
闽超 平潭队VS泉州队 2026赛季福建省城市足球超级联赛第八轮: 平潭vs泉州 19:00,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss243_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510504877&pid=2028597139&timestamp=20260717140225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965856540&ParentNodeID=-99&assertID=7510504877&client_ip=171.8.79.254&SecurityKey=20260717140225&promotionId=&mvid=7510252104&mcid=500020&mpid=120000574489&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=097abf0b660729ce76ee6c1e2ad371d5&sv=10004&ct=android
闽超 宁德队VS厦门队 2026赛季福建省城市足球超级联赛第八轮: 宁德vs厦门 19:00,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss244_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510504881&pid=2028597139&timestamp=20260717140226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965856577&ParentNodeID=-99&assertID=7510504881&client_ip=171.8.79.254&SecurityKey=20260717140226&promotionId=&mvid=7510252106&mcid=500020&mpid=120000574491&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=48aa4ef06cd1b418fb5015b5fb967e1b&sv=10004&ct=android
闽超 莆田队VS福州队 2026赛季福建省城市足球超级联赛第八轮: 莆田vs福州 19:00,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss245_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510504885&pid=2028597139&timestamp=20260717140226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965856603&ParentNodeID=-99&assertID=7510504885&client_ip=171.8.79.254&SecurityKey=20260717140226&promotionId=&mvid=7510252108&mcid=500020&mpid=120000574492&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3767a87c9cb59aa74c25ae527c18923f&sv=10004&ct=android
JCK JCK觉城之夜N121：求基伦周VS萨洛希迪诺夫 解说 19:00,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss246_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510509683&pid=2028597139&timestamp=20260717140226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966180878&ParentNodeID=-99&assertID=7510509683&client_ip=171.8.79.254&SecurityKey=20260717140226&promotionId=&mvid=7510254507&mcid=500020&mpid=120000581762&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c5097943695214a8c7885b65e0beaf00&sv=10004&ct=android
JCK JCK觉城之夜N121：求基伦周VS萨洛希迪诺夫 英文解说 19:00,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss247_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510509685&pid=2028597139&timestamp=20260717140226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966180894&ParentNodeID=-99&assertID=7510509685&client_ip=171.8.79.254&SecurityKey=20260717140226&promotionId=&mvid=7510254508&mcid=500020&mpid=120000581762&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=10844b9e1f8d579b09e4a2aaf8cd8ecc&sv=10004&ct=android
浙BA 桐庐VS拱墅 赛场原声 19:00,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss174_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510508909&pid=2028597139&timestamp=20260717140226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966164511&ParentNodeID=-99&assertID=7510508909&client_ip=171.8.79.254&SecurityKey=20260717140226&promotionId=&mvid=7510254120&mcid=500020&mpid=120000582843&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=10096ccf649de0ec5e57d10e129f8813&sv=10004&ct=android
陇超 陇南队VS天水队 2026赛季甘肃省足球超级联赛第六轮: 陇南VS天水 19:00,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss254_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510733&pid=2028597139&timestamp=20260717140226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966236897&ParentNodeID=-99&assertID=7510510733&client_ip=171.8.79.254&SecurityKey=20260717140226&promotionId=&mvid=7510255032&mcid=500020&mpid=120000583228&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9c748bb0074f3555210e81e75b305612&sv=10004&ct=android
东北超 沈阳VS通辽 2026赛季东北地区城市足球联赛第5轮: 沈阳VS通辽 19:05,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss165_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510484789&pid=2028597139&timestamp=20260717140227&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964851569&ParentNodeID=-99&assertID=7510484789&client_ip=171.8.79.254&SecurityKey=20260717140227&promotionId=&mvid=7510242064&mcid=500020&mpid=120000574264&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f9a96f3f0e7c5537e7d37b064056fc2b&sv=10004&ct=android
楚超 仙桃黄鳝队VS黄石美尔雅队 2026湖北省城市足球联赛第十轮: 仙桃黄鳝vs黄石 19:25,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss180_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510485785&pid=2028597139&timestamp=20260717140227&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964887653&ParentNodeID=-99&assertID=7510485785&client_ip=171.8.79.254&SecurityKey=20260717140227&promotionId=&mvid=7510242558&mcid=500020&mpid=120000577729&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f31f213602d7f22f7052eebee5c5eaa6&sv=10004&ct=android
楚超 孝感孝傲江湖队VS武汉华工科技队 2026湖北省城市足球联赛第十轮: 孝感孝傲江湖vs武汉华工科技 19:25,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss183_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510485795&pid=2028597139&timestamp=20260717140227&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964887737&ParentNodeID=-99&assertID=7510485795&client_ip=171.8.79.254&SecurityKey=20260717140227&promotionId=&mvid=7510242563&mcid=500020&mpid=120000577732&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=dba8e0514b989eda42e4f42e3ebfea38&sv=10004&ct=android
中甲 梅州客家VS大连鲲城 解说 19:20,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss085_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510489&pid=2028597139&timestamp=20260717140227&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227529&ParentNodeID=-99&assertID=7510510489&client_ip=171.8.79.254&SecurityKey=20260717140227&promotionId=&mvid=7510254910&mcid=500020&mpid=120000570629&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e69bcce159b60922c95a7674ca70f3b6&sv=10004&ct=android
中甲 梅州客家VS大连鲲城 赛场原声 19:20,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss081_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510495&pid=2028597139&timestamp=20260717140227&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227550&ParentNodeID=-99&assertID=7510510495&client_ip=171.8.79.254&SecurityKey=20260717140227&promotionId=&mvid=7510254913&mcid=500020&mpid=120000570629&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=15c3c8ef318562e0042c776ed8640617&sv=10004&ct=android
中甲 广西恒宸VS陕西联合 解说 19:20,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss086_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510499&pid=2028597139&timestamp=20260717140227&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227574&ParentNodeID=-99&assertID=7510510499&client_ip=171.8.79.254&SecurityKey=20260717140227&promotionId=&mvid=7510254915&mcid=500020&mpid=120000570630&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8f1be909f51d151b04b27a5fae40bc77&sv=10004&ct=android
中甲 广西恒宸VS陕西联合 赛场原声 19:20,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss082_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510503&pid=2028597139&timestamp=20260717140228&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227583&ParentNodeID=-99&assertID=7510510503&client_ip=171.8.79.254&SecurityKey=20260717140228&promotionId=&mvid=7510254917&mcid=500020&mpid=120000570630&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=bc90cc8314280e1a0ff0451def0bbced&sv=10004&ct=android
中甲 南京城市VS广东广州豹足球俱乐部 解说 19:20,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss087_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510507&pid=2028597139&timestamp=20260717140228&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227597&ParentNodeID=-99&assertID=7510510507&client_ip=171.8.79.254&SecurityKey=20260717140228&promotionId=&mvid=7510254919&mcid=500020&mpid=120000570631&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=502d804ca6e7cec135c50f5f5f05b806&sv=10004&ct=android
中甲 南京城市VS广东广州豹足球俱乐部 赛场原声 19:20,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss083_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510517&pid=2028597139&timestamp=20260717140228&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227617&ParentNodeID=-99&assertID=7510510517&client_ip=171.8.79.254&SecurityKey=20260717140228&promotionId=&mvid=7510254924&mcid=500020&mpid=120000570631&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=09c7110f46e4df6cb333729fa77a5004&sv=10004&ct=android
中乙 温州俱乐部VS湖北青年星 解说 19:20,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss076_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510493&pid=2028597139&timestamp=20260717140228&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227548&ParentNodeID=-99&assertID=7510510493&client_ip=171.8.79.254&SecurityKey=20260717140228&promotionId=&mvid=7510254912&mcid=500020&mpid=120000571938&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d9c868e733da6bd3c69e980c67605d2c&sv=10004&ct=android
中乙 深圳二零二八VS广州蒲公英 解说 19:20,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss075_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510510491&pid=2028597139&timestamp=20260717140228&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227531&ParentNodeID=-99&assertID=7510510491&client_ip=171.8.79.254&SecurityKey=20260717140228&promotionId=&mvid=7510254911&mcid=500020&mpid=120000571939&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5138333b2808fa2351e588dbbebca5ff&sv=10004&ct=android
